,number_sensors,collision_probability,ticks,messages_per_colissionprobab
502,503,0.16779324055666006,0.1281131131131131,380.0
503,504,0.17222222222222222,0.12835835835835835,380.0
504,505,0.1506930693069307,0.1286036036036036,380.0
505,506,0.16403162055335968,0.12884884884884884,381.0
506,507,0.15719921104536488,0.1290940940940941,383.0
507,508,0.16358267716535432,0.12933933933933933,383.0
508,509,0.1711198428290766,0.12958458458458458,384.0
509,510,0.1596078431372549,0.12982982982982982,387.0
510,511,0.16320939334637966,0.13007507507507507,388.0
511,512,0.1634765625,0.13032032032032032,388.0
512,513,0.16452241715399613,0.13056556556556556,388.0
513,514,0.1735408560311284,0.1308108108108108,389.0
514,515,0.15650485436893202,0.13105605605605605,390.0
515,516,0.16705426356589148,0.1313013013013013,391.0
516,517,0.1667311411992263,0.13154654654654654,391.0
517,518,0.17857142857142858,0.1317917917917918,391.0
518,519,0.1726396917148362,0.13203703703703704,391.0
519,520,0.17192307692307693,0.13228228228228228,391.0
520,521,0.16065259117082534,0.13252752752752753,393.0
521,522,0.16590038314176245,0.13277277277277277,394.0
522,523,0.16634799235181644,0.13301801801801802,397.0
523,524,0.16278625954198472,0.13326326326326327,398.0
524,525,0.15695238095238095,0.1335085085085085,398.0
525,526,0.1650190114068441,0.13375375375375376,398.0
526,527,0.1603415559772296,0.133998998998999,400.0
527,528,0.17007575757575757,0.13424424424424425,402.0
528,529,0.1767485822306238,0.1344894894894895,404.0
529,530,0.1686792452830189,0.13473473473473474,404.0
530,531,0.16365348399246704,0.13497997997997999,404.0
531,532,0.16052631578947368,0.13522522522522523,404.0
532,533,0.1795497185741088,0.13547047047047048,404.0
533,534,0.17359550561797754,0.13571571571571572,404.0
534,535,0.1861682242990654,0.13596096096096097,406.0
535,536,0.16977611940298507,0.13620620620620622,406.0
536,537,0.1824953445065177,0.13645145145145143,406.0
537,538,0.17137546468401488,0.13669669669669668,407.0
538,539,0.16549165120593692,0.13694194194194192,407.0
539,540,0.17148148148148148,0.13718718718718717,408.0
540,541,0.1787430683918669,0.13743243243243242,408.0
541,542,0.17287822878228784,0.13767767767767766,409.0
542,543,0.18158379373848987,0.1379229229229229,409.0
543,544,0.16801470588235295,0.13816816816816815,410.0
544,545,0.1798165137614679,0.1384134134134134,410.0
545,546,0.16666666666666666,0.13865865865865865,412.0
546,547,0.17605118829981717,0.1389039039039039,412.0
547,548,0.18047445255474454,0.13914914914914914,413.0
548,549,0.16903460837887066,0.13939439439439438,415.0
549,550,0.1770909090909091,0.13963963963963963,415.0
550,551,0.17604355716878403,0.13988488488488487,417.0
551,552,0.1746376811594203,0.14013013013013012,417.0
552,553,0.17884267631103076,0.14037537537537537,419.0
553,554,0.18285198555956678,0.1406206206206206,420.0
554,555,0.1699099099099099,0.14086586586586586,421.0
555,556,0.1679856115107914,0.1411111111111111,423.0
556,557,0.16804308797127468,0.14135635635635635,425.0
557,558,0.1763440860215054,0.1416016016016016,425.0
558,559,0.1849731663685152,0.14184684684684684,426.0
559,560,0.17767857142857144,0.1420920920920921,428.0
560,561,0.1980392156862745,0.14233733733733733,429.0
561,562,0.17170818505338079,0.14258258258258258,430.0
562,563,0.18010657193605684,0.14282782782782782,431.0
563,564,0.1875886524822695,0.14307307307307307,433.0
564,565,0.18619469026548674,0.14331831831831832,436.0
565,566,0.18480565371024735,0.14356356356356356,438.0
566,567,0.19188712522045856,0.1438088088088088,438.0
567,568,0.18239436619718308,0.14405405405405405,438.0
568,569,0.1882249560632689,0.1442992992992993,440.0
569,570,0.17964912280701756,0.14454454454454455,441.0
570,571,0.1746059544658494,0.1447897897897898,441.0
571,572,0.18374125874125874,0.14503503503503504,441.0
572,573,0.18219895287958116,0.14528028028028028,442.0
573,574,0.17491289198606272,0.14552552552552553,443.0
574,575,0.17982608695652175,0.14577077077077077,444.0
575,576,0.190625,0.14601601601601602,444.0
576,577,0.19064124783362218,0.14626126126126127,446.0
577,578,0.18460207612456747,0.1465065065065065,448.0
578,579,0.18601036269430052,0.14675175175175176,448.0
579,580,0.17793103448275863,0.146996996996997,448.0
580,581,0.18967297762478486,0.14724224224224225,451.0
581,582,0.1917525773195876,0.1474874874874875,451.0
582,583,0.1979416809605489,0.1477327327327327,451.0
583,584,0.18099315068493152,0.14797797797797796,453.0
584,585,0.1676923076923077,0.1482232232232232,453.0
585,586,0.18498293515358363,0.14846846846846845,454.0
586,587,0.1887563884156729,0.1487137137137137,456.0
587,588,0.17874149659863944,0.14895895895895894,457.0
588,589,0.1966044142614601,0.1492042042042042,457.0
589,590,0.19576271186440677,0.14944944944944943,459.0
590,591,0.1925549915397631,0.14969469469469468,460.0
591,592,0.19628378378378378,0.14993993993993993,460.0
592,593,0.18381112984822934,0.15018518518518517,462.0
593,594,0.19545454545454544,0.15043043043043042,462.0
594,595,0.17344537815126052,0.15067567567567566,464.0
595,596,0.1929530201342282,0.1509209209209209,465.0
596,597,0.18877721943048575,0.15116616616616615,466.0
597,598,0.2003344481605351,0.1514114114114114,466.0
598,599,0.18731218697829716,0.15165665665665665,466.0
599,600,0.18766666666666665,0.1519019019019019,467.0
600,601,0.19168053244592348,0.15214714714714714,467.0
601,602,0.2038205980066445,0.15239239239239238,467.0
602,603,0.19419568822553895,0.15263763763763763,468.0
603,604,0.19735099337748344,0.15288288288288288,469.0
604,605,0.19173553719008266,0.15312812812812812,469.0
605,606,0.18283828382838282,0.15337337337337337,470.0
606,607,0.18500823723228996,0.1536186186186186,471.0
607,608,0.2019736842105263,0.15386386386386386,472.0
608,609,0.19310344827586207,0.1541091091091091,472.0
609,610,0.19278688524590162,0.15435435435435435,472.0
610,611,0.18805237315875614,0.1545995995995996,472.0
611,612,0.19607843137254902,0.15484484484484484,472.0
612,613,0.19771615008156607,0.1550900900900901,473.0
613,614,0.19267100977198698,0.15533533533533533,474.0
614,615,0.20666666666666667,0.15558058058058058,474.0
615,616,0.1793831168831169,0.15582582582582583,475.0
616,617,0.19238249594813614,0.15607107107107107,476.0
617,618,0.19627831715210356,0.15631631631631632,479.0
618,619,0.20177705977382876,0.15656156156156156,481.0
619,620,0.1929032258064516,0.1568068068068068,481.0
620,621,0.18534621578099839,0.15705205205205205,483.0
621,622,0.20080385852090032,0.1572972972972973,484.0
622,623,0.18105939004815408,0.15754254254254255,484.0
623,624,0.20176282051282052,0.1577877877877878,484.0
624,625,0.1912,0.15803303303303304,484.0
625,626,0.18929712460063897,0.15827827827827828,485.0
626,627,0.20414673046251994,0.15852352352352353,485.0
627,628,0.1982484076433121,0.15876876876876878,485.0
628,629,0.19507154213036568,0.15901401401401402,485.0
629,630,0.193015873015873,0.15925925925925924,486.0
630,631,0.19508716323296355,0.15950450450450449,487.0
631,632,0.20822784810126582,0.15974974974974973,488.0
632,633,0.19889415481832545,0.15999499499499498,489.0
633,634,0.20078864353312303,0.16024024024024022,490.0
634,635,0.18377952755905513,0.16048548548548547,492.0
635,636,0.19386792452830187,0.16073073073073071,496.0
636,637,0.19529042386185244,0.16097597597597596,497.0
637,638,0.1932601880877743,0.1612212212212212,500.0
638,639,0.19248826291079812,0.16146646646646645,500.0
639,640,0.20265624999999998,0.1617117117117117,503.0
640,641,0.20499219968798754,0.16195695695695694,505.0
641,642,0.20841121495327106,0.1622022022022022,505.0
642,643,0.20373250388802489,0.16244744744744744,505.0
643,644,0.1953416149068323,0.16269269269269268,505.0
644,645,0.21643410852713177,0.16293793793793793,506.0
645,646,0.19922600619195044,0.16318318318318317,506.0
646,647,0.20293663060278208,0.16342842842842842,507.0
647,648,0.1986111111111111,0.16367367367367366,510.0
648,649,0.2115562403697997,0.1639189189189189,510.0
649,650,0.20615384615384616,0.16416416416416416,511.0
650,651,0.20522273425499232,0.1644094094094094,511.0
651,652,0.21395705521472394,0.16465465465465465,513.0
652,653,0.1998468606431853,0.1648998998998999,514.0
653,654,0.20749235474006114,0.16514514514514514,515.0
654,655,0.20305343511450383,0.16539039039039038,515.0
655,656,0.20320121951219514,0.16563563563563563,517.0
656,657,0.2100456621004566,0.16588088088088088,517.0
657,658,0.20106382978723406,0.16612612612612612,519.0
658,659,0.20743550834597874,0.16637137137137137,520.0
659,660,0.2072727272727273,0.16661661661661661,520.0
660,661,0.20090771558245085,0.16686186186186186,522.0
661,662,0.2132930513595166,0.1671071071071071,523.0
662,663,0.19743589743589746,0.16735235235235235,523.0
663,664,0.20978915662650605,0.1675975975975976,523.0
664,665,0.2186466165413534,0.16784284284284284,525.0
665,666,0.2003003003003003,0.1680880880880881,528.0
666,667,0.19895052473763117,0.16833333333333333,528.0
667,668,0.21676646706586827,0.16857857857857858,528.0
668,669,0.20179372197309417,0.16882382382382383,529.0
669,670,0.20343283582089555,0.16906906906906907,530.0
670,671,0.20566318926974664,0.16931431431431432,530.0
671,672,0.21428571428571427,0.16955955955955956,530.0
672,673,0.21530460624071324,0.1698048048048048,531.0
673,674,0.2166172106824926,0.17005005005005006,532.0
674,675,0.2074074074074074,0.1702952952952953,533.0
675,676,0.2118343195266272,0.17054054054054052,533.0
676,677,0.2118168389955687,0.17078578578578577,534.0
677,678,0.21017699115044247,0.171031031031031,534.0
678,679,0.20382916053019146,0.17127627627627626,535.0
679,680,0.20779411764705885,0.1715215215215215,537.0
680,681,0.202496328928047,0.17176676676676675,538.0
681,682,0.22008797653958945,0.172012012012012,539.0
682,683,0.20673499267935577,0.17225725725725724,540.0
683,684,0.210233918128655,0.17250250250250249,540.0
684,685,0.22043795620437956,0.17274774774774773,541.0
685,686,0.21574344023323616,0.17299299299299298,542.0
686,687,0.2034934497816594,0.17323823823823822,542.0
687,688,0.2074127906976744,0.17348348348348347,543.0
688,689,0.21872278664731493,0.17372872872872872,545.0
689,690,0.2198550724637681,0.17397397397397396,545.0
690,691,0.2166425470332851,0.1742192192192192,545.0
691,692,0.21213872832369943,0.17446446446446445,545.0
692,693,0.21803751803751803,0.1747097097097097,547.0
693,694,0.21757925072046108,0.17495495495495494,548.0
694,695,0.20388489208633093,0.1752002002002002,548.0
695,696,0.2125,0.17544544544544544,548.0
696,697,0.21348637015781924,0.17569069069069068,548.0
697,698,0.21174785100286533,0.17593593593593593,548.0
698,699,0.21759656652360515,0.17618118118118117,550.0
699,700,0.20885714285714285,0.17642642642642642,551.0
700,701,0.21398002853067047,0.17667167167167167,551.0
701,702,0.21652421652421652,0.1769169169169169,552.0
702,703,0.21650071123755332,0.17716216216216216,553.0
703,704,0.22017045454545456,0.1774074074074074,553.0
704,705,0.22411347517730495,0.17765265265265265,553.0
705,706,0.21189801699716712,0.1778978978978979,554.0
706,707,0.21145685997171146,0.17814314314314314,555.0
707,708,0.21313559322033898,0.17838838838838839,555.0
708,709,0.2311706629055007,0.17863363363363363,556.0
709,710,0.22084507042253523,0.17887887887887888,559.0
710,711,0.20154711673699016,0.17912412412412412,559.0
711,712,0.2235955056179775,0.17936936936936937,559.0
712,713,0.220617110799439,0.17961461461461461,561.0
713,714,0.22422969187675068,0.17985985985985986,564.0
714,715,0.23132867132867133,0.1801051051051051,564.0
715,716,0.22541899441340782,0.18035035035035035,565.0
716,717,0.22580195258019525,0.1805955955955956,566.0
717,718,0.22520891364902507,0.18084084084084084,566.0
718,719,0.20764951321279557,0.1810860860860861,568.0
719,720,0.22305555555555553,0.18133133133133134,568.0
720,721,0.23495145631067962,0.18157657657657658,568.0
721,722,0.22146814404432133,0.18182182182182183,569.0
722,723,0.218118948824343,0.18206706706706705,569.0
723,724,0.22458563535911602,0.1823123123123123,570.0
724,725,0.2235862068965517,0.18255755755755754,572.0
725,726,0.2285123966942149,0.18280280280280278,572.0
726,727,0.22599724896836315,0.18304804804804803,574.0
727,728,0.2208791208791209,0.18329329329329327,574.0
728,729,0.22085048010973937,0.18353853853853852,574.0
729,730,0.22397260273972602,0.18378378378378377,576.0
730,731,0.2290013679890561,0.184029029029029,577.0
731,732,0.22418032786885245,0.18427427427427426,577.0
732,733,0.23369713506139156,0.1845195195195195,577.0
733,734,0.23228882833787465,0.18476476476476475,578.0
734,735,0.21768707482993196,0.18501001001001,582.0
735,736,0.22119565217391307,0.18525525525525524,582.0
736,737,0.22428765264586162,0.1855005005005005,583.0
737,738,0.23170731707317074,0.18574574574574573,583.0
738,739,0.23355886332882272,0.18599099099099098,583.0
739,740,0.2258108108108108,0.18623623623623622,586.0
740,741,0.22914979757085022,0.18648148148148147,586.0
741,742,0.23126684636118597,0.18672672672672672,586.0
742,743,0.22288021534320324,0.18697197197197196,586.0
743,744,0.2157258064516129,0.1872172172172172,586.0
744,745,0.2212080536912752,0.18746246246246245,587.0
745,746,0.22198391420911529,0.1877077077077077,589.0
746,747,0.23453815261044175,0.18795295295295295,589.0
747,748,0.22393048128342247,0.1881981981981982,590.0
748,749,0.22857142857142856,0.18844344344344344,591.0
749,750,0.2232,0.18868868868868868,591.0
750,751,0.23169107856191745,0.18893393393393393,593.0
751,752,0.23045212765957448,0.18917917917917917,593.0
752,753,0.2254980079681275,0.18942442442442442,594.0
753,754,0.23647214854111406,0.18966966966966967,594.0
754,755,0.23456953642384104,0.1899149149149149,595.0
755,756,0.223015873015873,0.19016016016016016,595.0
756,757,0.22166446499339498,0.1904054054054054,595.0
757,758,0.22638522427440633,0.19065065065065065,597.0
758,759,0.2251646903820817,0.1908958958958959,597.0
759,760,0.22394736842105262,0.19114114114114114,597.0
760,761,0.2340341655716163,0.1913863863863864,598.0
761,762,0.23044619422572177,0.19163163163163163,598.0
762,763,0.2323722149410223,0.19187687687687688,601.0
763,764,0.23272251308900524,0.19212212212212212,602.0
764,765,0.23620915032679737,0.19236736736736737,602.0
765,766,0.23590078328981723,0.19261261261261262,605.0
766,767,0.21720990873533247,0.19285785785785786,607.0
767,768,0.24296874999999998,0.1931031031031031,610.0
768,769,0.23888166449934978,0.19334834834834835,612.0
769,770,0.2225974025974026,0.19359359359359357,612.0
770,771,0.23553826199740596,0.19383883883883882,612.0
771,772,0.2244818652849741,0.19408408408408406,613.0
772,773,0.2274256144890039,0.1943293293293293,614.0
773,774,0.23036175710594317,0.19457457457457455,614.0
774,775,0.24258064516129033,0.1948198198198198,614.0
775,776,0.22860824742268043,0.19506506506506505,614.0
776,777,0.23873873873873874,0.1953103103103103,617.0
777,778,0.24498714652956297,0.19555555555555554,619.0
778,779,0.2159178433889602,0.19580080080080078,620.0
779,780,0.23974358974358975,0.19604604604604603,620.0
780,781,0.23482714468629962,0.19629129129129128,623.0
781,782,0.2319693094629156,0.19653653653653652,623.0
782,783,0.23614303959131547,0.19678178178178177,624.0
783,784,0.23775510204081635,0.197027027027027,624.0
784,785,0.23503184713375797,0.19727227227227226,624.0
785,786,0.2414758269720102,0.1975175175175175,626.0
786,787,0.23481575603557817,0.19776276276276275,627.0
787,788,0.23743654822335025,0.198008008008008,628.0
788,789,0.24486692015209124,0.19825325325325324,630.0
789,790,0.24455696202531643,0.1984984984984985,630.0
790,791,0.24487989886219974,0.19874374374374373,631.0
791,792,0.2433080808080808,0.19898898898898898,633.0
792,793,0.24098360655737705,0.19923423423423423,634.0
793,794,0.23916876574307305,0.19947947947947947,634.0
794,795,0.23496855345911952,0.19972472472472472,634.0
795,796,0.23203517587939698,0.19996996996996996,635.0
796,797,0.23074027603513175,0.2002152152152152,635.0
797,798,0.23684210526315788,0.20046046046046045,637.0
798,799,0.244180225281602,0.2007057057057057,637.0
799,800,0.243625,0.20095095095095095,640.0
800,801,0.23220973782771537,0.2011961961961962,641.0
801,802,0.24251870324189526,0.20144144144144144,641.0
802,803,0.2336239103362391,0.20168668668668668,642.0
803,804,0.24141791044776117,0.20193193193193193,645.0
804,805,0.24683229813664595,0.20217717717717718,646.0
805,806,0.2517369727047146,0.20242242242242242,646.0
806,807,0.24498141263940518,0.20266766766766767,648.0
807,808,0.2501237623762376,0.2029129129129129,648.0
808,809,0.23955500618046974,0.20315815815815816,650.0
809,810,0.25617283950617287,0.2034034034034034,651.0
810,811,0.2401972872996301,0.20364864864864865,653.0
811,812,0.23719211822660097,0.2038938938938939,657.0
812,813,0.24391143911439117,0.20413913913913914,657.0
813,814,0.2291154791154791,0.2043843843843844,658.0
814,815,0.24588957055214725,0.20462962962962963,658.0
815,816,0.2552696078431373,0.20487487487487485,658.0
816,817,0.23255813953488372,0.2051201201201201,659.0
817,818,0.24266503667481662,0.20536536536536534,660.0
818,819,0.24566544566544565,0.2056106106106106,660.0
819,820,0.2475609756097561,0.20585585585585583,661.0
820,821,0.24445797807551764,0.20610110110110108,661.0
821,822,0.24793187347931875,0.20634634634634633,662.0
822,823,0.24629404617253947,0.20659159159159157,662.0
823,824,0.24174757281553397,0.20683683683683682,664.0
824,825,0.2606060606060606,0.20708208208208206,664.0
825,826,0.2437046004842615,0.2073273273273273,665.0
826,827,0.2347037484885127,0.20757257257257256,669.0
827,828,0.24939613526570048,0.2078178178178178,671.0
828,829,0.24306393244873342,0.20806306306306305,671.0
829,830,0.24771084337349397,0.2083083083083083,672.0
830,831,0.24584837545126356,0.20855355355355354,673.0
831,832,0.24603365384615383,0.20879879879879878,673.0
832,833,0.2451380552220888,0.20904404404404403,674.0
833,834,0.25443645083932853,0.20928928928928928,674.0
834,835,0.24526946107784434,0.20953453453453452,674.0
835,836,0.24820574162679426,0.20977977977977977,674.0
836,837,0.24910394265232974,0.21002502502502501,675.0
837,838,0.24069212410501192,0.21027027027027026,678.0
838,839,0.2597139451728248,0.2105155155155155,678.0
839,840,0.25702380952380954,0.21076076076076075,678.0
840,841,0.2557669441141498,0.211006006006006,678.0
841,842,0.24346793349168647,0.21125125125125124,678.0
842,843,0.24151838671411624,0.2114964964964965,679.0
843,844,0.24964454976303316,0.21174174174174173,680.0
844,845,0.23727810650887574,0.21198698698698698,684.0
845,846,0.24846335697399527,0.21223223223223223,685.0
846,847,0.24828807556080285,0.21247747747747747,685.0
847,848,0.24976415094339624,0.21272272272272272,686.0
848,849,0.2506478209658422,0.21296796796796796,686.0
849,850,0.2495294117647059,0.2132132132132132,687.0
850,851,0.24394829612220917,0.21345845845845846,688.0
851,852,0.2471830985915493,0.2137037037037037,689.0
852,853,0.2552168815943728,0.21394894894894895,689.0
853,854,0.25234192037470726,0.2141941941941942,691.0
854,855,0.24502923976608187,0.21443943943943944,692.0
855,856,0.25759345794392524,0.21468468468468468,692.0
856,857,0.25414235705950994,0.21492992992992993,692.0
857,858,0.25757575757575757,0.21517517517517518,692.0
858,859,0.25750873108265426,0.21542042042042042,693.0
859,860,0.25290697674418605,0.21566566566566567,693.0
860,861,0.24901277584204415,0.2159109109109109,695.0
861,862,0.2680974477958237,0.21615615615615616,696.0
862,863,0.26720741599073,0.21640140140140138,696.0
863,864,0.25810185185185186,0.21664664664664662,701.0
864,865,0.2569942196531792,0.21689189189189187,702.0
865,866,0.2586605080831409,0.21713713713713712,702.0
866,867,0.2500576701268743,0.21738238238238236,703.0
867,868,0.25495391705069126,0.2176276276276276,705.0
868,869,0.2436133486766398,0.21787287287287285,706.0
869,870,0.2582758620689655,0.2181181181181181,707.0
870,871,0.25223880597014925,0.21836336336336334,708.0
871,872,0.25389908256880733,0.2186086086086086,708.0
872,873,0.25395189003436425,0.21885385385385384,710.0
873,874,0.255720823798627,0.21909909909909908,710.0
874,875,0.25862857142857143,0.21934434434434433,710.0
875,876,0.25490867579908677,0.21958958958958957,710.0
876,877,0.250285062713797,0.21983483483483482,710.0
877,878,0.26321184510250567,0.22008008008008006,711.0
878,879,0.2620022753128555,0.2203253253253253,713.0
879,880,0.2609090909090909,0.22057057057057056,714.0
880,881,0.2583427922814983,0.2208158158158158,715.0
881,882,0.2575963718820862,0.22106106106106105,718.0
882,883,0.2571913929784824,0.2213063063063063,720.0
883,884,0.25893665158371043,0.22155155155155154,721.0
884,885,0.2593220338983051,0.22179679679679679,722.0
885,886,0.2724604966139955,0.22204204204204203,723.0
886,887,0.27249154453213076,0.22228728728728728,723.0
887,888,0.2636261261261261,0.22253253253253252,723.0
888,889,0.26186726659167603,0.22277777777777777,724.0
889,890,0.26831460674157304,0.22302302302302301,726.0
890,891,0.26318742985409654,0.22326826826826826,728.0
891,892,0.26132286995515697,0.2235135135135135,728.0
892,893,0.264501679731243,0.22375875875875875,730.0
893,894,0.2540268456375839,0.224004004004004,733.0
894,895,0.26212290502793295,0.22424924924924924,736.0
895,896,0.2553571428571429,0.2244944944944945,738.0
896,897,0.2651059085841695,0.22473973973973974,739.0
897,898,0.2626948775055679,0.22498498498498498,739.0
898,899,0.27842046718576197,0.22523023023023023,741.0
899,900,0.25577777777777777,0.22547547547547547,742.0
900,901,0.26204217536071034,0.22572072072072072,743.0
901,902,0.26529933481152995,0.22596596596596596,745.0
902,903,0.2779623477297896,0.2262112112112112,746.0
903,904,0.27278761061946905,0.22645645645645646,747.0
904,905,0.2718232044198895,0.2267017017017017,747.0
905,906,0.26655629139072845,0.22694694694694695,747.0
906,907,0.2576626240352811,0.2271921921921922,747.0
907,908,0.2653083700440529,0.22743743743743744,748.0
908,909,0.27150715071507153,0.22768268268268266,748.0
909,910,0.2675824175824176,0.2279279279279279,748.0
910,911,0.2616904500548847,0.22817317317317315,748.0
911,912,0.26864035087719296,0.2284184184184184,748.0
912,913,0.26396495071193865,0.22866366366366364,751.0
913,914,0.26914660831509846,0.2289089089089089,751.0
914,915,0.2650273224043716,0.22915415415415413,754.0
915,916,0.2611353711790393,0.22939939939939938,754.0
916,917,0.2738276990185387,0.22964464464464462,754.0
917,918,0.2664488017429194,0.22988988988988987,754.0
918,919,0.26648531011969534,0.23013513513513512,754.0
919,920,0.27141304347826084,0.23038038038038036,755.0
920,921,0.25993485342019546,0.2306256256256256,757.0
921,922,0.2651843817787419,0.23087087087087085,758.0
922,923,0.27497291440953414,0.2311161161161161,758.0
923,924,0.2786796536796537,0.23136136136136135,761.0
924,925,0.27405405405405403,0.2316066066066066,761.0
925,926,0.2730021598272138,0.23185185185185184,763.0
926,927,0.26461704422869475,0.23209709709709708,765.0
927,928,0.2660560344827586,0.23234234234234233,767.0
928,929,0.2613562970936491,0.23258758758758757,769.0
929,930,0.2670967741935484,0.23283283283283282,770.0
930,931,0.27851772287862514,0.23307807807807807,770.0
931,932,0.2695278969957081,0.2333233233233233,770.0
932,933,0.27063236870310825,0.23356856856856856,771.0
933,934,0.2662740899357602,0.2338138138138138,773.0
934,935,0.2644919786096257,0.23405905905905905,774.0
935,936,0.2753205128205128,0.2343043043043043,774.0
936,937,0.2703308431163287,0.23454954954954954,775.0
937,938,0.26791044776119405,0.2347947947947948,777.0
938,939,0.2678381256656017,0.23504004004004003,782.0
939,940,0.2713829787234042,0.23528528528528528,782.0
940,941,0.273538788522848,0.23553053053053052,782.0
941,942,0.2748407643312102,0.23577577577577577,783.0
942,943,0.27264050901378584,0.23602102102102102,784.0
943,944,0.2816737288135593,0.23626626626626626,786.0
944,945,0.2938624338624338,0.2365115115115115,787.0
945,946,0.28467230443974634,0.23675675675675675,787.0
946,947,0.27338965153115097,0.237002002002002,788.0
947,948,0.28354430379746837,0.23724724724724724,789.0
948,949,0.2715489989462592,0.2374924924924925,791.0
949,950,0.27010526315789474,0.23773773773773774,791.0
950,951,0.2786540483701367,0.23798298298298298,792.0
951,952,0.2745798319327731,0.23822822822822823,792.0
952,953,0.2669464847848898,0.23847347347347347,792.0
953,954,0.27746331236897276,0.23871871871871872,792.0
954,955,0.2745549738219895,0.23896396396396397,794.0
955,956,0.27322175732217574,0.23920920920920918,795.0
956,957,0.27095088819226754,0.23945445445445443,795.0
957,958,0.2709812108559499,0.23969969969969968,796.0
958,959,0.28029197080291973,0.23994494494494492,797.0
959,960,0.2764583333333333,0.24019019019019017,797.0
960,961,0.2691987513007284,0.2404354354354354,798.0
961,962,0.2761954261954262,0.24068068068068066,798.0
962,963,0.2792315680166147,0.2409259259259259,799.0
963,964,0.2784232365145228,0.24117117117117115,800.0
964,965,0.27170984455958547,0.2414164164164164,800.0
965,966,0.28354037267080745,0.24166166166166164,803.0
966,967,0.2809720785935884,0.2419069069069069,804.0
967,968,0.2697314049586777,0.24215215215215213,804.0
968,969,0.28833849329205363,0.24239739739739738,804.0
969,970,0.281340206185567,0.24264264264264263,806.0
970,971,0.27415036045314106,0.24288788788788787,807.0
971,972,0.2803497942386831,0.24313313313313312,809.0
972,973,0.27132579650565264,0.24337837837837836,810.0
973,974,0.28223819301848047,0.2436236236236236,812.0
974,975,0.2792820512820513,0.24386886886886885,814.0
975,976,0.2858606557377049,0.2441141141141141,816.0
976,977,0.2740020470829068,0.24435935935935935,817.0
977,978,0.2773006134969325,0.2446046046046046,819.0
978,979,0.27579162410623087,0.24484984984984984,819.0
979,980,0.28448979591836737,0.24509509509509508,824.0
980,981,0.27553516819571866,0.24534034034034033,826.0
981,982,0.2762729124236253,0.24558558558558558,826.0
982,983,0.27934893184130216,0.24583083083083082,827.0
983,984,0.2853658536585366,0.24607607607607607,830.0
984,985,0.27329949238578677,0.2463213213213213,831.0
985,986,0.2753549695740365,0.24656656656656656,831.0
986,987,0.2949341438703141,0.2468118118118118,831.0
987,988,0.2758097165991903,0.24705705705705705,832.0
988,989,0.2706774519716886,0.2473023023023023,833.0
989,990,0.27535353535353535,0.24754754754754754,833.0
990,991,0.282744702320888,0.2477927927927928,835.0
991,992,0.2873991935483871,0.24803803803803803,836.0
992,993,0.2809667673716012,0.24828328328328328,837.0
993,994,0.28319919517102615,0.24852852852852853,839.0
994,995,0.28522613065326635,0.24877377377377377,839.0
995,996,0.28504016064257026,0.24901901901901902,840.0
996,997,0.2947843530591775,0.24926426426426426,841.0
997,998,0.2979959919839679,0.2495095095095095,842.0
998,999,0.2905905905905906,0.24975475475475475,844.0
999,1000,0.2865,0.25,845.0
